ID PDC local_x,Statut du Point de charge,Arrondissement_x,ID Station local,ID Station itinérance,Nom station,Code INSEE commune_x,Type implantation,Nombre point de recharge,Date mise à jour,Conditions d'accès,Adresse station_x,Paiement CB,Tarification,Date mise en service,Accessibilité PMR,Restriction gabarit,Stationnement 2 roues,Puissance max KW,Horaires,Statut du point de recharge,URL Description Point de charge,Heure mise à jour,latitude,longitude
FR*V75*EPX19*03*3,En service,19e Arrondissement,FR*V75*PPX19*03,FRV75PPX1903,Paris | Rue Jacques Duchesne 1,75119.0,Voirie,6,2021-09-23,Accès libre,1 Rue Jacques Duchesne 75019 Paris,True,https://belib.paris,2021-07-13,Non accessible,aucune restriction,False,7.0,24/7,Inconnu,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*25*4,2022-11-14T08:04:02+01:00,48.898933,2.3740363
FR*V75*EPX20*07*4,En service,20e Arrondissement,FR*V75*PPX20*07,FRV75PPX2007,Paris | Rue de Bagnolet 142,75120.0,Voirie,5,2021-09-23,Accès libre,142 Rue de Bagnolet 75020 Paris,True,https://belib.paris,2021-07-21,Non accessible,aucune restriction,False,7.0,24/7,Inconnu,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9010*03*2,2022-11-22T04:30:03+01:00,48.86143,2.4056437
FR*V75*EPX18*05*1,En service,18e Arrondissement,FR*V75*PPX18*05,FRV75PPX1805,Paris | Rue Custine 17,75118.0,Voirie,6,2021-09-23,Accès libre,17 Rue Custine 75018 Paris,True,https://belib.paris,2021-07-21,Non accessible,aucune restriction,False,7.0,24/7,Inconnu,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*04*4,2022-11-22T04:30:03+01:00,48.88836,2.3480344
FR*V75*EPX18*05*2,En service,18e Arrondissement,FR*V75*PPX18*05,FRV75PPX1805,Paris | Rue Custine 17,75118.0,Voirie,6,2021-09-23,Accès libre,17 Rue Custine 75018 Paris,True,https://belib.paris,2021-07-21,Non accessible,aucune restriction,False,7.0,24/7,Inconnu,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*04*1,2022-11-22T04:30:03+01:00,48.88836,2.3480344
FR*V75*EPX20*08*2,En service,20e Arrondissement,FR*V75*PPX20*08,FRV75PPX2008,Paris | Rue Monte Cristo 24,75120.0,Voirie,6,2021-09-23,Accès libre,24 Rue Monte Cristo 75020 Paris,True,https://belib.paris,2021-07-21,Non accessible,aucune restriction,False,7.0,24/7,Inconnu,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*04*2,2022-11-22T04:30:03+01:00,48.855225,2.3984911
FR*V75*EPX02*03*1,En service,Paris centre,FR*V75*PPX02*03,FRV75PPX0203,Paris | Rue Vivienne 43,75102.0,Voirie,4,2021-09-23,Accès libre,43 Rue Vivienne 75002 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Inconnu,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9010*03*3,2022-11-22T04:30:03+01:00,48.870564,2.3408933
FR*V75*EPX02*08*1,En service,Paris centre,FR*V75*PPX02*08,FRV75PPX0208,Paris | Rue Dalayrac 19,75102.0,Voirie,5,2022-04-12,Accès libre,19 Rue Dalayrac 75002 Paris,True,https://belib.paris,2021-08-17,Non accessible,aucune restriction,False,7.0,24/7,Inconnu,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9005*02*1,2022-11-22T04:20:17+01:00,48.86818,2.335097
FR*V75*EPX05*06*1,En service,05e Arrondissement,FR*V75*PPX05*06,FRV75PPX0506,Paris | Rue Claude Bernard 16,75105.0,Voirie,6,2021-09-23,Accès libre,16 Rue Claude Bernard 75005 Paris,True,https://belib.paris,2021-08-11,Non accessible,aucune restriction,False,7.0,24/7,Inconnu,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*04*3,2022-11-22T04:30:03+01:00,48.839775,2.3476574
FR*V75*EPX05*06*5,En service,05e Arrondissement,FR*V75*PPX05*06,FRV75PPX0506,Paris | Rue Claude Bernard 16,75105.0,Voirie,6,2021-09-23,Accès libre,16 Rue Claude Bernard 75005 Paris,True,https://belib.paris,2021-08-11,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9018*03*3,2022-12-02T04:30:04+01:00,48.839775,2.3476574
FR*V75*EPX07*08*2,En service,07e Arrondissement,FR*V75*PPX07*08,FRV75PPX0708,Paris | Avenue de la Bourdonnais 45,75107.0,Voirie,6,2021-09-23,Accès libre,45 Avenue de la Bourdonnais 75007 Paris,True,https://belib.paris,2021-09-01,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*02*4,2022-12-02T04:30:04+01:00,48.85807,2.299582
FR*V75*EPX07*09*3,En service,07e Arrondissement,FR*V75*PPX07*09,FRV75PPX0709,Paris | Rue du Bac 142,75107.0,Voirie,5,2022-04-12,Accès libre,142 Rue du Bac 75007 Paris,True,https://belib.paris,2021-08-17,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*03*1,2022-12-02T04:30:04+01:00,48.85082,2.3237967
FR*V75*EPX07*09*5,En service,07e Arrondissement,FR*V75*PPX07*09,FRV75PPX0709,Paris | Rue du Bac 142,75107.0,Voirie,5,2022-04-12,Accès libre,142 Rue du Bac 75007 Paris,True,https://belib.paris,2021-08-17,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*05*3,2022-12-02T04:30:04+01:00,48.85082,2.3237967
FR*V75*EPX07*10*2,En service,07e Arrondissement,FR*V75*PPX07*10,FRV75PPX0710,Paris | Avenue Duquesne 26,75107.0,Voirie,6,2021-09-23,Accès libre,26 Avenue Duquesne 75007 Paris,True,https://belib.paris,2021-08-17,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*05*4,2022-12-02T04:30:04+01:00,48.851128,2.3106372
FR*V75*EPX07*10*3,En service,07e Arrondissement,FR*V75*PPX07*10,FRV75PPX0710,Paris | Avenue Duquesne 26,75107.0,Voirie,6,2021-09-23,Accès libre,26 Avenue Duquesne 75007 Paris,True,https://belib.paris,2021-08-17,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*03*1,2022-12-02T04:30:04+01:00,48.851128,2.3106372
FR*V75*EPX08*15*2,En service,08e Arrondissement,FR*V75*PPX08*15,FRV75PPX0815,Paris | Rue de Liège 24,75108.0,Voirie,6,2021-09-23,Accès libre,24 Rue de Liège 75008 Paris,True,https://belib.paris,2021-09-21,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*03*3,2022-12-02T04:30:04+01:00,48.879597,2.3263307
FR*V75*EPX09*06*1,En service,09e Arrondissement,FR*V75*PPX09*06,FRV75PPX0906,Paris | Rue du conservatoire 13,75109.0,Voirie,6,2021-09-23,Accès libre,13 Rue du conservatoire 75009 Paris,True,https://belib.paris,2021-08-17,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*01*7,2022-12-02T04:30:04+01:00,48.87359,2.3466527
FR*V75*EPX11*12*5,En service,11e Arrondissement,FR*V75*PPX11*12,FRV75PPX1112,Paris | Bis Avenue Parmentier 125,75111.0,Voirie,6,2021-09-23,Accès libre,125 Bis Avenue Parmentier 75011 Paris,True,https://belib.paris,2021-08-26,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*06*4,2022-12-02T04:30:04+01:00,48.86908,2.371679
FR*V75*EPX14*08*4,En service,14e Arrondissement,FR*V75*PPX14*08,FRV75PPX1408,Paris | Boulevard Edgar Quinet 2,75114.0,Voirie,6,2021-09-23,Accès libre,2 Boulevard Edgar Quinet 75014 Paris,True,https://belib.paris,2021-08-26,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX09*06*6,2022-12-02T04:30:04+01:00,48.83951,2.3301675
FR*V75*EPX13*12*3,En service,13e Arrondissement,FR*V75*PPX13*12,FRV75PPX1312,Paris | Rue Gouthière 12,75113.0,Voirie,6,2021-09-23,Accès libre,12 Rue Gouthière 75013 Paris,True,https://belib.paris,2021-09-29,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*12*3,2022-12-02T04:30:04+01:00,48.820423,2.3512075
FR*V75*EPX18*06*7,En service,18e Arrondissement,FR*V75*PPX18*06,FRV75PPX1806,Paris | Rue Marcadet 150,75118.0,Voirie,7,2021-09-23,Accès libre,150 Rue Marcadet 75018 Paris,True,https://belib.paris,2021-08-05,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*04*1,2022-12-02T04:30:04+01:00,48.8913,2.3385
FR*V75*EPX15*21*7,En service,15e Arrondissement,FR*V75*PPX15*21,FRV75PPX1521,Paris | Rue Jean Sicard 1,75115.0,Voirie,7,2021-09-23,Accès libre,1 Rue Jean Sicard 75015 Paris,True,https://belib.paris,2021-08-11,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*12*3,2022-12-02T04:30:04+01:00,48.8287,2.2989
FR*V75*EPX19*07*5,En service,19e Arrondissement,FR*V75*PPX19*07,FRV75PPX1907,Paris |  Rue Botzaris 50,75119.0,Voirie,7,2021-09-23,Accès libre,50 Rue Botzaris 75019 Paris,True,https://belib.paris,2021-08-26,Non accessible,aucune restriction,True,3.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*23*1,2022-12-02T04:30:04+01:00,48.8792,2.3839
FR*V75*EPX18*07*4,En service,18e Arrondissement,FR*V75*PPX18*07,FRV75PPX1807,Paris | Rue Jean-François Lépine 1,75118.0,Voirie,7,2022-07-01,Accès libre,1 Rue Jean-François Lépine 75018 Paris,True,https://belib.paris,2021-08-17,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*13*3,2022-12-02T04:30:04+01:00,48.8861,2.3591
FR*V75*EPX15*26*2,En service,15e Arrondissement,FR*V75*PPX15*26,FRV75PPX1526,Paris |  Avenue Émile Zola 143,75115.0,Voirie,6,2021-09-23,Accès libre,143 Avenue Émile Zola 75015 Paris,True,https://belib.paris,2021-09-07,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*08*2,2022-12-02T04:30:04+01:00,48.8472,2.2953
FR*V75*EPX16*13*5,En service,16e Arrondissement,FR*V75*PPX16*13,FRV75PPX1613,Paris |  Avenue de Malakoff 115,75116.0,Voirie,6,2021-09-23,Accès libre,115 Avenue de Malakoff 75016 Paris,True,https://belib.paris,2022-10-25,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*09*2,2022-12-02T04:30:04+01:00,48.8735,2.2843
FR*V75*EPX15*27*5,En service,15e Arrondissement,FR*V75*PPX15*27,FRV75PPX1527,Paris | Rue Beaugrenelle 4,75115.0,Voirie,6,2021-09-23,Accès libre,4 Rue Beaugrenelle 75015 Paris,True,https://belib.paris,2021-09-01,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*13*3,2022-12-02T04:30:04+01:00,48.8479,2.2847
FR*V75*EPX16*15*2,En service,16e Arrondissement,FR*V75*PPX16*15,FRV75PPX1615,Paris | Boulevard Émile Augier 20,75116.0,Voirie,6,2021-09-23,Accès libre,20 Boulevard Émile Augier 75016 Paris,True,https://belib.paris,2021-09-14,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*15*1,2022-12-02T04:30:04+01:00,48.8603,2.274
FR*V75*EPX20*10*5,En service,20e Arrondissement,FR*V75*PPX20*10,FRV75PPX2010,Paris | Rue des Couronnes 2,75120.0,Voirie,5,2021-09-23,Accès libre,2 Rue des Couronnes 75020 Paris,True,https://belib.paris,2021-09-14,Non accessible,aucune restriction,True,3.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*17*2,2022-12-02T04:30:04+01:00,48.8692,2.3809
FR*V75*EPX16*18*4,En service,16e Arrondissement,FR*V75*PPX16*18,FRV75PPX1618,Paris | Boulevard Murat 157,75116.0,Voirie,6,2021-09-23,Accès libre,157 Boulevard Murat 75016 Paris,True,https://belib.paris,2021-09-07,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*13*3,2022-12-02T04:30:04+01:00,48.8379,2.2628
FR*V75*EPX16*18*2,En service,16e Arrondissement,FR*V75*PPX16*18,FRV75PPX1618,Paris | Boulevard Murat 157,75116.0,Voirie,6,2021-09-23,Accès libre,157 Boulevard Murat 75016 Paris,True,https://belib.paris,2021-09-07,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*14*6,2022-12-02T04:30:04+01:00,48.8379,2.2628
FR*V75*EPX17*06*1,En service,18e Arrondissement,FR*V75*PPX17*06,FRV75PPX1706,Paris | Rue Navier 1,75117.0,Voirie,5,2022-04-12,Accès libre,1 Rue Navier 75017 Paris,True,https://belib.paris,2021-09-07,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAG*LOB*02*1,2022-12-02T04:30:04+01:00,48.8955,2.3283
