;Statut du Point de charge;Arrondissement_x;ID Station local;ID Station itineerance;Nom station;Code INSEE commune_x;Type implantation;Nombre point de recharge;Date mise e  jour;Conditions d acces;Adresse station_x;Paiement CB;Tarification;Date mise en service;Accessibilitee PMR;Restriction gabarit;Stationnement 2 roues;Puissance max KW;Horaires;Type de chargeur;latitude;longitude;ID PDC local;Statut du point de recharge;URL Description Point de charge;Heure mise e  jour;Coordonneees geeographiques
1354;En service;18e Arrondissement;FR*V75*PPX18*13;FRV75PPX1813;Paris | Rue Ramey 62;75118.0;Voirie;6;23/09/2021;Acces libre;62 Rue Ramey 75018 Paris;TRUE;https://belib.paris;01/12/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.891644;2.344978;FR*V75*EPX13*12*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*12*6;2022-12-02T04:30:04+01:00;48.820423,2.3512075
1355;En service;19e Arrondissement;FR*V75*PPX19*13;FRV75PPX1913;Paris | Rue Manin 159;75119.0;Voirie;6;23/09/2021;Acces libre;159 Rue Manin 75019 Paris;TRUE;https://belib.paris;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.886097;2.3936;FR*V75*EPX18*06*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*06*1;2022-12-02T04:30:04+01:00;48.8913,2.3385
1356;En service;20e Arrondissement;FR*V75*PPX20*15;FRV75PPX2015;Paris | Rue des Pyreeneees 356;75120.0;Voirie;6;23/09/2021;Acces libre;356 Rue des Pyreeneees 75020 Paris;TRUE;https://belib.paris;16/11/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.87387;2.3864658;FR*V75*EPX04*07*1;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*07*1;2022-12-02T04:30:04+01:00;48.85967,2.3542652
1357;En service;10e Arrondissement;FR*V75*PPX10*13;FRV75PPX1013;Paris | Rue du Faubourg Poissonniere 64;75110.0;Voirie;4;23/09/2021;Acces libre;64 Rue du Faubourg Poissonniere 75010 Paris;TRUE;https://belib.paris;23/11/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.87517;2.348162;FR*V75*EPX15*32*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*32*2;2022-12-02T04:30:04+01:00;48.835197,2.2914295
1358;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104.0;Parking public;21;29/07/2022;Acces libre;4 Rue de Lobau 75004 Paris;TRUE;https://belib.paris;17/05/2022;Non accessible;Hauteur maximale 1.90m;FALSE;50.0;24-juil;Prise type Chademo;48.856796;2.3538697;FR*V75*EPX18*13*1;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*13*1;2022-12-02T04:30:04+01:00;48.891644,2.344978
1359;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104.0;Parking public;21;29/07/2022;Acces libre;4 Rue de Lobau 75004 Paris;TRUE;https://belib.paris;29/07/2022;Non accessible;Hauteur maximale 1.90m;FALSE;43.0;24-juil;Prise type 2;48.856796;2.3538697;FR*V75*EPX19*17*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*17*1;2022-12-02T04:30:04+01:00;48.882175,2.370891
1360;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104.0;Parking public;21;29/07/2022;Acces libre;4 Rue de Lobau 75004 Paris;TRUE;https://belib.paris;17/05/2022;Non accessible;Hauteur maximale 1.90m;FALSE;50.0;24-juil;Prise type Combo CCS;48.856796;2.3538697;FR*V75*EPX18*16*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*16*5;2022-12-02T04:59:04+01:00;48.885006,2.3475914
1361;En service;16e Arrondissement;FR*V75*PHBSAE*PDA;FRV75PHBSAEPDA;Paris | SAEMES Parking Porte d Auteuil;75116.0;Parking public;15;19/08/2022;Acces libre;1-3 Av. du Geeneeral Sarrail 75016 Paris;TRUE;https://belib.paris;19/10/2022;Non accessible;aucune restriction;FALSE;50.0;24-juil;Prise type Combo CCS;48.846973;2.2558389;FR*V75*EPX20*04*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*04*5;2022-12-02T09:19:10+01:00;48.86536,2.405207
1362;En service;16e Arrondissement;FR*V75*PHBSAE*PDA;FRV75PHBSAEPDA;Paris | SAEMES Parking Porte d Auteuil;75116.0;Parking public;15;19/08/2022;Acces libre;1-3 Av. du Geeneeral Sarrail 75016 Paris;TRUE;https://belib.paris;19/10/2022;Non accessible;aucune restriction;FALSE;43.0;24-juil;Prise type 2;48.846973;2.2558389;FR*V75*EPX13*15*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*15*6;2022-12-02T09:33:16+01:00;48.826233,2.34245
1363;En service;07e Arrondissement;FR*V75*P9007*02;FRV75P900702;Paris | Avenue de Saxe 10;75107.0;Voirie;3;23/09/2021;Acces libre;10 Avenue de Saxe 75007 Paris;FALSE;https://belib.paris;01/03/2021;Non accessible;aucune restriction;FALSE;22.0;24-juil;Prise type EF;48.84975;2.3074996;FR*V75*EPX13*09*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*09*1;2022-12-02T09:28:10+01:00;48.834526,2.353056
1364;En service;Paris centre;FR*V75*P9002*01;FRV75P900201;Paris | Boulevard des Capucines 7;75102.0;Voirie;3;23/09/2021;Acces libre;7 Boulevard des Capucines 75002 Paris;FALSE;https://belib.paris;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;24-juil;Prise type EF;48.87063;2.33321;FR*V75*EPX17*22*1;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*22*1;2022-12-02T09:41:33+01:00;48.88103,2.2956283
1365;En service;05e Arrondissement;FR*V75*P9005*03;FRV75P900503;Paris | Rue Saint-Jacques 34;75105.0;Voirie;3;23/09/2021;Acces libre;34 Rue Saint-Jacques 75005 Paris;FALSE;https://belib.paris;15/03/2021;Non accessible;aucune restriction;FALSE;4.0;24-juil;Prise type EF;48.850613;2.3453429;FR*V75*EPX19*02*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*02*6;2022-12-02T09:47:07+01:00;48.888195,2.37308
1366;En service;06e Arrondissement;FR*V75*P9006*04;FRV75P900604;Paris | Rue de Sevres 20;75106.0;Voirie;3;23/09/2021;Acces libre;20 Rue de Sevres 75006 Paris;FALSE;https://belib.paris;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;24-juil;Prise type EF;48.851025;2.326367;FR*V75*EPX04*06*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*06*3;2022-12-02T09:45:42+01:00;48.8542,2.345341
1367;En service;10e Arrondissement;FR*V75*P9010*01;FRV75P901001;Paris | Place du Colonel Fabien 9;75110.0;Voirie;3;23/09/2021;Acces libre;9 Place du Colonel Fabien 75010 Paris;FALSE;https://belib.paris;10/01/2022;Non accessible;aucune restriction;FALSE;22.0;24-juil;Prise type EF;48.878098;2.3696816;FR*V75*EPX14*12*7;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*12*7;2022-12-02T07:02:14+01:00;48.83126,2.313088
1368;En service;11e Arrondissement;FR*V75*P9011*01;FRV75P901101;Paris | Avenue Parmentier 4;75111.0;Voirie;3;23/09/2021;Acces libre;4 Avenue Parmentier 75011 Paris;FALSE;https://belib.paris;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;24-juil;Prise type EF;48.85895;2.379874;FR*V75*EPX11*10*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*10*1;2022-12-02T07:33:03+01:00;48.861534,2.3809278
1369;En service;11e Arrondissement;FR*V75*P9011*04;FRV75P901104;Paris | Rue Saint-Maur 94;75111.0;Voirie;3;23/09/2021;Acces libre;94 Rue Saint-Maur 75011 Paris;FALSE;https://belib.paris;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;24-juil;Prise type EF;48.865356;2.377939;FR*V75*EPX18*15*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*15*6;2022-12-02T07:35:07+01:00;48.892082,2.3331354
1370;En service;12e Arrondissement;FR*V75*P9012*06;FRV75P901206;Paris | Rue Changarnier 4;75112.0;Voirie;3;23/09/2021;Acces libre;4 Rue Changarnier 75012 Paris;FALSE;https://belib.paris;26/03/2021;Non accessible;aucune restriction;FALSE;4.0;24-juil;Prise type EF;48.845264;2.411238;FR*V75*EPX19*06*6;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*06*6;2022-12-02T10:43:44+01:00;48.8886,2.3888
1371;En service;13e Arrondissement;FR*V75*P9013*06;FRV75P901306;Paris | Rue de Tolbiac 234;75113.0;Voirie;3;23/09/2021;Acces libre;234 Rue de Tolbiac 75013 Paris;FALSE;https://belib.paris;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;24-juil;Prise type EF;48.826504;2.343366;FR*V75*E9004*01*3;En maintenance;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9004*01*3;2022-12-02T10:44:52+01:00;48.856052,2.3537521
